date,change,id,band,call,freq,city,state,detail
2026-08-15,lon,AM101201,AM,XEX,730,COL.EL VERGEL,DF,-99.134722 -> -99.075278
2026-08-15,lat,AM101223,AM,XEVAY,740,PUERTO VALLARTA,JA,20.601167 -> 20.611167
2026-08-15,lon,AM101223,AM,XEVAY,740,PUERTO VALLARTA,JA,-105.233778 -> -105.226278
2026-08-15,lat,AM101249,AM,XEKOK,750,ACAPULCO,GR,16.894444 -> 16.828333
2026-08-15,lon,AM101249,AM,XEKOK,750,ACAPULCO,GR,-99.845 -> -99.856111
2026-08-15,erp,AM101254,AM,XEJMN,750,JESUS MARIA,NA,5.0 -> 10.0
2026-08-15,city,AM101259,AM,XECSI,750,SAN PEDRO DE LOS ROS,SI,CULIACAN -> SAN PEDRO DE LOS ROS
2026-08-15,erp,AM101259,AM,XECSI,750,SAN PEDRO DE LOS ROS,SI,5.0 -> 10.0
2026-08-15,lat,AM101259,AM,XECSI,750,SAN PEDRO DE LOS ROS,SI,24.82775 -> 24.763583
2026-08-15,lon,AM101259,AM,XECSI,750,SAN PEDRO DE LOS ROS,SI,-107.404806 -> -107.545083
2026-08-15,lon,AM101272,AM,XEZZ,760,GUADALAJARA,JA,-103.317083 -> -103.31875
2026-08-15,erp,AM101298,AM,XEML,770,APATZINGAN,MC,1.0 -> 5.0
2026-08-15,erp,AM101326,AM,XEIH,770,FRESNILLO,ZA,10.0 -> 25.0
2026-08-15,lat,AM101342,AM,XEZN,780,CELAYA,GT,20.532861 -> 20.527583
2026-08-15,lon,AM101342,AM,XEZN,780,CELAYA,GT,-100.790611 -> -100.770333
2026-08-15,erp,AM101359,AM,XEMTS,780,TAMPICO,TA,2.3 -> 1.0
2026-08-15,lat,AM101359,AM,XEMTS,780,TAMPICO,TA,22.360667 -> 22.235389
2026-08-15,lon,AM101359,AM,XEMTS,780,TAMPICO,TA,-97.915361 -> -97.859528
2026-08-15,erp,AM101379,AM,XEGAJ,790,GUADALAJARA,JA,1.0 -> 0.25
2026-08-15,lat,AM101379,AM,XEGAJ,790,GUADALAJARA,JA,20.677028 -> 20.665639
2026-08-15,lon,AM101379,AM,XEGAJ,790,GUADALAJARA,JA,-103.355417 -> -103.358722
2026-08-15,erp,AM101399,AM,XESPN,800,TIJUANA,BN,0.5 -> 1.0
2026-08-15,city,AM101406,AM,XEZV,800,ATLAMAJAC,GR,TLAPA DE COMONFORT -> ATLAMAJAC
2026-08-15,erp,AM101406,AM,XEZV,800,ATLAMAJAC,GR,3.0 -> 5.0
2026-08-15,lat,AM101406,AM,XEZV,800,ATLAMAJAC,GR,17.55 -> 17.553611
2026-08-15,lon,AM101406,AM,XEZV,800,ATLAMAJAC,GR,-98.546389 -> -98.549722
2026-08-15,erp,AM101423,AM,XEAGR,810,ACAPULCO,GR,30.0 -> 1.0
2026-08-15,lat,AM101423,AM,XEAGR,810,ACAPULCO,GR,16.815556 -> 16.828333
2026-08-15,lon,AM101423,AM,XEAGR,810,ACAPULCO,GR,-99.8525 -> -99.856111
2026-08-15,lat,AM101433,AM,XERSV,810,CD.OBREGON,SO,27.514083 -> 27.476861
2026-08-15,lon,AM101433,AM,XERSV,810,CD.OBREGON,SO,-109.936083 -> -109.973028
2026-08-15,city,AM101434,AM,XENVA2,810,SAN LUIS RIO COLORAD,SO,NOGALES -> SAN LUIS RIO COLORAD
2026-08-15,lat,AM101434,AM,XENVA2,810,SAN LUIS RIO COLORAD,SO,31.316778 -> 32.480056
2026-08-15,lon,AM101434,AM,XENVA2,810,SAN LUIS RIO COLORAD,SO,-110.967306 -> -114.774111
2026-08-15,erp,AM101438,AM,XERI,810,REYNOSA,TA,3.0 -> 1.0
2026-08-15,city,AM101472,AM,XEBA,820,ZAPOPAN,JA,GUADALAJARA -> ZAPOPAN
2026-08-15,lat,AM101472,AM,XEBA,820,ZAPOPAN,JA,20.71175 -> 20.73675
2026-08-15,lon,AM101472,AM,XEBA,820,ZAPOPAN,JA,-103.304306 -> -103.347917
2026-08-15,erp,AM101500,AM,XEPUR,830,CHERAN,MC,8.0 -> 1.0
2026-08-15,lat,AM101500,AM,XEPUR,830,CHERAN,MC,19.681111 -> 19.68
2026-08-15,lat,AM101515,AM,XELK,830,ZACATECAS,ZA,22.740056 -> 22.772
2026-08-15,lon,AM101515,AM,XELK,830,ZACATECAS,ZA,-102.48825 -> -102.626583
2026-08-15,lat,AM101526,AM,XEIO,840,TUXTLA GUTIERREZ,CS,16.719167 -> 16.728611
2026-08-15,lon,AM101526,AM,XEIO,840,TUXTLA GUTIERREZ,CS,-93.216389 -> -93.095556
2026-08-15,erp,AM101533,AM,XEXXX,840,TAMAZULA DE GORDIANO,JA,5.0 -> 10.0
2026-08-15,city,AM101548,AM,XEM,850,CHIHUAHUA,CH,LABOR DE TERRAZAS -> CHIHUAHUA
2026-08-15,lat,AM101548,AM,XEM,850,CHIHUAHUA,CH,28.583806 -> 28.691028
2026-08-15,lon,AM101548,AM,XEM,850,CHIHUAHUA,CH,-106.151333 -> -106.121333
2026-08-15,lat,AM101565,AM,XEUS,850,HERMOSILLO,SO,29.084306 -> 29.08375
2026-08-15,lon,AM101565,AM,XEUS,850,HERMOSILLO,SO,-110.965583 -> -110.958361
2026-08-15,city,AM101575,AM,XEPLA,860,PABELLON DE ARTEAGA,AG,AGUASCALIENTES -> PABELLON DE ARTEAGA
2026-08-15,erp,AM101575,AM,XEPLA,860,PABELLON DE ARTEAGA,AG,10.0 -> 2.5
2026-08-15,lon,AM101575,AM,XEPLA,860,PABELLON DE ARTEAGA,AG,-102.266 -> -102.266278
2026-08-15,lat,AM101578,AM,XEZOL,860,CD.JUAREZ,CH,31.686222 -> 31.746222
2026-08-15,lon,AM101578,AM,XEZOL,860,CD.JUAREZ,CH,-106.43025 -> -106.441639
2026-08-15,city,AM101597,AM,XENL,860,GUADALUPE,NL,MONTERREY -> GUADALUPE
2026-08-15,lat,AM101597,AM,XENL,860,GUADALUPE,NL,25.753944 -> 25.754222
2026-08-15,erp,AM101621,AM,CKGY,1170,RED DEER,AB,10.0 -> 50.0
2026-08-15,lat,AM101621,AM,CKGY,1170,RED DEER,AB,52.148944 -> 52.148667
2026-08-15,lon,AM101621,AM,CKGY,1170,RED DEER,AB,-113.859306 -> -113.787917
2026-08-15,erp,AM101626,AM,XEACC,870,PUERTO ESCONDIDO,OA,0.5 -> 10.0
2026-08-15,lat,AM101642,AM,XEV,880,CHIHUAHUA,CH,28.801861 -> 28.614917
2026-08-15,lon,AM101642,AM,XEV,880,CHIHUAHUA,CH,-106.153278 -> -106.054944
2026-08-15,lat,AM101721,AM,XEAO,910,MEXICALI,BN,32.644222 -> 32.642833
2026-08-15,lon,AM101721,AM,XEAO,910,MEXICALI,BN,-115.506111 -> -115.470556
2026-08-15,lat,AM101723,AM,XEACN,910,LEON,GT,21.135639 -> 21.12925
2026-08-15,lon,AM101723,AM,XEACN,910,LEON,GT,-101.622333 -> -101.627333
2026-08-15,city,AM101738,AM,XEQD,920,EJIDO ROBINSON,CH,CHIHUAHUA -> EJIDO ROBINSON
2026-08-15,erp,AM101738,AM,XEQD,920,EJIDO ROBINSON,CH,1.0 -> 2.8
2026-08-15,lat,AM101741,AM,XEMJ,920,PIEDRAS NEGRAS,CI,28.69025 -> 28.713028
2026-08-15,lon,AM101741,AM,XEMJ,920,PIEDRAS NEGRAS,CI,-100.522028 -> -100.547306
2026-08-15,city,AM101770,AM,XEZAR,920,PUEBLA,PU,CHOLULA -> PUEBLA
2026-08-15,lat,AM101770,AM,XEZAR,920,PUEBLA,PU,19.036667 -> 19.108333
2026-08-15,lon,AM101770,AM,XEZAR,920,PUEBLA,PU,-98.2825 -> -98.223611
2026-08-15,city,AM101805,AM,XENVA2,930,SAN LUIS RIO COLORAD,SO,LOS HOYOS -> SAN LUIS RIO COLORAD
2026-08-15,erp,AM101805,AM,XENVA2,930,SAN LUIS RIO COLORAD,SO,0.1 -> 1.0
2026-08-15,lat,AM101805,AM,XENVA2,930,SAN LUIS RIO COLORAD,SO,30.250139 -> 32.480056
2026-08-15,lon,AM101805,AM,XENVA2,930,SAN LUIS RIO COLORAD,SO,-109.774222 -> -114.774111
2026-08-15,city,AM101828,AM,XEQ,940,LOS REYES ACAQUILPAN,DF,IZTAPALAPA -> LOS REYES ACAQUILPAN
2026-08-15,lat,AM101828,AM,XEQ,940,LOS REYES ACAQUILPAN,DF,19.313889 -> 19.360278
2026-08-15,lon,AM101828,AM,XEQ,940,LOS REYES ACAQUILPAN,DF,-99.076389 -> -98.992222
2026-08-15,city,AM101861,AM,XECEL,950,CORTAZAR,GT,PRADERAS DE LA SOLED -> CORTAZAR
2026-08-15,erp,AM101861,AM,XECEL,950,CORTAZAR,GT,10.0 -> 5.0
2026-08-15,erp,AM101872,AM,XEOJN,950,SAN LUCAS OJITLAN,OA,5.0 -> 10.0
2026-08-15,lat,AM101872,AM,XEOJN,950,SAN LUCAS OJITLAN,OA,18.066389 -> 18.059722
2026-08-15,lon,AM101872,AM,XEOJN,950,SAN LUCAS OJITLAN,OA,-96.379444 -> -96.394444
2026-08-15,lat,AM101875,AM,XEPB,950,HERMOSILLO,SO,29.076806 -> 29.049861
2026-08-15,lon,AM101875,AM,XEPB,950,HERMOSILLO,SO,-110.991139 -> -110.966694
2026-08-15,erp,AM101881,AM,XETO,950,TAMPICO,TA,5.0 -> 1.0
2026-08-15,lat,AM101919,AM,XEOZ,960,JALAPA,VC,19.549722 -> 19.519444
2026-08-15,lon,AM101919,AM,XEOZ,960,JALAPA,VC,-96.9125 -> -96.885833
2026-08-15,erp,AM101956,AM,XEZAZ,970,ZACATECAS,ZA,1.0 -> 10.0
2026-08-15,lat,AM101956,AM,XEZAZ,970,ZACATECAS,ZA,22.745056 -> 22.770889
2026-08-15,lon,AM101956,AM,XEZAZ,970,ZACATECAS,ZA,-102.525472 -> -102.576861
2026-08-15,erp,AM101970,AM,XEXT,980,TEPIC,NA,5.0 -> 1.0
2026-08-15,lat,AM101970,AM,XEXT,980,TEPIC,NA,21.537833 -> 21.505889
2026-08-15,lon,AM101970,AM,XEXT,980,TEPIC,NA,-104.912694 -> -104.808528
2026-08-15,lat,AM102011,AM,XET,990,MONTERREY,NL,25.647278 -> 25.733667
2026-08-15,lon,AM102011,AM,XET,990,MONTERREY,NL,-100.313361 -> -100.245306
2026-08-15,lat,AM102029,AM,CJMR,1190,MISSISSAUGA,ON,43.458111 -> 43.436167
2026-08-15,lon,AM102029,AM,CJMR,1190,MISSISSAUGA,ON,-79.754806 -> -79.718139
2026-08-15,erp,AM102073,AM,XEHL,1010,SAN JUAN DE OCOTAN,JA,50.0 -> 40.0
2026-08-15,lat,AM102073,AM,XEHL,1010,SAN JUAN DE OCOTAN,JA,20.703417 -> 20.732028
2026-08-15,lon,AM102073,AM,XEHL,1010,SAN JUAN DE OCOTAN,JA,-103.450139 -> -103.321528
2026-08-15,lat,AM102109,AM,XECUS,1020,MACUSPANA,TB,17.75 -> 17.742222
2026-08-15,lon,AM102109,AM,XECUS,1020,MACUSPANA,TB,-92.583333 -> -92.633333
2026-08-15,erp,AM102125,AM,XEVFS,1030,LAS MARGARITAS,CS,4.0 -> 10.0
2026-08-15,city,AM102127,AM,XEQR,1030,MAGDALENA ATLAZOLPA,DF,GRANJAS MEXICO -> MAGDALENA ATLAZOLPA
2026-08-15,erp,AM102127,AM,XEQR,1030,MAGDALENA ATLAZOLPA,DF,50.0 -> 44.0
2026-08-15,lat,AM102127,AM,XEQR,1030,MAGDALENA ATLAZOLPA,DF,19.396944 -> 19.373889
2026-08-15,lon,AM102127,AM,XEQR,1030,MAGDALENA ATLAZOLPA,DF,-99.101667 -> -99.108611
2026-08-15,erp,AM102131,AM,XELJ,1030,LAGOS DE MORENO,JA,20.0 -> 5.0
2026-08-15,lat,AM102131,AM,XELJ,1030,LAGOS DE MORENO,JA,21.29175 -> 21.34175
2026-08-15,lon,AM102131,AM,XELJ,1030,LAGOS DE MORENO,JA,-101.854 -> -101.944556
2026-08-15,city,AM102242,AM,XESP,1070,SAN MARTIN DE LAS FL,JA,SAN PEDRO TLAQUEPAQU -> SAN MARTIN DE LAS FL
2026-08-15,erp,AM102242,AM,XESP,1070,SAN MARTIN DE LAS FL,JA,5.0 -> 10.0
2026-08-15,lat,AM102242,AM,XESP,1070,SAN MARTIN DE LAS FL,JA,20.637306 -> 20.585083
2026-08-15,lon,AM102242,AM,XESP,1070,SAN MARTIN DE LAS FL,JA,-103.298722 -> -103.270944
2026-08-15,lat,AM102245,AM,XEGY,1070,TEHUACAN,PU,18.456667 -> 18.455556
2026-08-15,lon,AM102245,AM,XEGY,1070,TEHUACAN,PU,-97.422222 -> -97.42
2026-08-15,erp,AM102258,AM,XEMI,1070,COSOLEACAQUE,VC,0.5 -> 5.0
2026-08-15,city,AM102269,AM,XEDY,1080,MEXICALI,BN,CD.MORELOS -> MEXICALI
2026-08-15,lat,AM102269,AM,XEDY,1080,MEXICALI,BN,32.633389 -> 32.663389
2026-08-15,lon,AM102269,AM,XEDY,1080,MEXICALI,BN,-114.867472 -> -115.468611
2026-08-15,lat,AM102282,AM,XEUU,1080,COLIMA,CL,19.25 -> 19.224167
2026-08-15,lon,AM102282,AM,XEUU,1080,COLIMA,CL,-103.706944 -> -103.713056
2026-08-15,erp,AM102290,AM,XEJLV,1080,PUERTO VALLARTA,JA,10.0 -> 5.0
2026-08-15,lat,AM102290,AM,XEJLV,1080,PUERTO VALLARTA,JA,20.652833 -> 20.653389
2026-08-15,lon,AM102290,AM,XEJLV,1080,PUERTO VALLARTA,JA,-105.235722 -> -105.2335
2026-08-15,city,AM102338,AM,XEFC,1090,SAN PEDRO NOHPAT,YC,MERIDA -> SAN PEDRO NOHPAT
2026-08-15,city,AM102354,AM,XECAN,1100,SANTA MARTHA,QR,CANCUN -> SANTA MARTHA
2026-08-15,erp,AM102354,AM,XECAN,1100,SANTA MARTHA,QR,4.0 -> 7.8
2026-08-15,lat,AM102354,AM,XECAN,1100,SANTA MARTHA,QR,21.162361 -> 21.110972
2026-08-15,lon,AM102354,AM,XECAN,1100,SANTA MARTHA,QR,-86.851611 -> -86.947167
2026-08-15,city,AM102414,AM,XEZB,1120,OAXACA,OA,SAN FRANCISCO TUTLA -> OAXACA
2026-08-15,erp,AM102414,AM,XEZB,1120,OAXACA,OA,2.0 -> 1.0
2026-08-15,lat,AM102414,AM,XEZB,1120,OAXACA,OA,17.073611 -> 17.064444
2026-08-15,lon,AM102414,AM,XEZB,1120,OAXACA,OA,-96.683056 -> -96.718333
2026-08-15,city,AM102481,AM,XEMR,1140,EL COLORADO,NL,SAN NICOLAS DE LOS G -> EL COLORADO
2026-08-15,lat,AM102481,AM,XEMR,1140,EL COLORADO,NL,25.764778 -> 25.630889
2026-08-15,lon,AM102481,AM,XEMR,1140,EL COLORADO,NL,-100.253361 -> -100.040028
2026-08-15,city,AM102536,AM,XEGI,1160,TAMAZUNCHALE,SL,ZACATIPAN -> TAMAZUNCHALE
2026-08-15,erp,AM102536,AM,XEGI,1160,TAMAZUNCHALE,SL,4.0 -> 0.5
2026-08-15,lat,AM102536,AM,XEGI,1160,TAMAZUNCHALE,SL,21.238167 -> 21.260944
2026-08-15,lon,AM102536,AM,XEGI,1160,TAMAZUNCHALE,SL,-98.762833 -> -98.785611
2026-08-15,lat,AM102547,AM,XEMDA,1170,MONCLOVA,CI,26.925278 -> 26.933333
2026-08-15,lon,AM102547,AM,XEMDA,1170,MONCLOVA,CI,-101.442028 -> -101.400361
2026-08-15,lon,AM102665,AM,XEYF,1200,HERMOSILLO,SO,-110.960583 -> -110.984194
2026-08-15,lat,AM102713,AM,XESCT,1230,ENSENADA,BN,31.868139 -> 31.857861
2026-08-15,lon,AM102713,AM,XESCT,1230,ENSENADA,BN,-116.635278 -> -116.606667
2026-08-15,erp,AM102745,AM,XERPA,1240,MORELIA,MC,30.0 -> 1.0
2026-08-15,lat,AM102745,AM,XERPA,1240,MORELIA,MC,19.711944 -> 19.704444
2026-08-15,lon,AM102745,AM,XERPA,1240,MORELIA,MC,-101.243333 -> -101.191667
2026-08-15,lat,AM102774,AM,CJUL,1220,CORNWALL,ON,45.079778 -> 45.081722
2026-08-15,lon,AM102774,AM,CJUL,1220,CORNWALL,ON,-74.76825 -> -74.768528
2026-08-15,erp,AM102808,AM,XEJX,1250,QUERETARO,QE,1.0 -> 5.0
2026-08-15,lat,AM102808,AM,XEJX,1250,QUERETARO,QE,20.599 -> 20.582889
2026-08-15,lon,AM102808,AM,XEJX,1250,QUERETARO,QE,-100.438944 -> -100.432
2026-08-15,lat,AM102815,AM,XETF,1250,VERACRUZ,VC,19.178889 -> 19.192222
2026-08-15,lon,AM102815,AM,XETF,1250,VERACRUZ,VC,-96.151667 -> -96.138333
2026-08-15,lat,AM102835,AM,XESA,1260,LA HIGUERITA,SI,24.846639 -> 24.829139
2026-08-15,lon,AM102835,AM,XESA,1260,LA HIGUERITA,SI,-107.491472 -> -107.506194
2026-08-15,erp,AM102848,AM,XEMTV,1260,MINATITLAN,VC,5.0 -> 1.0
2026-08-15,lon,AM102853,AM,XEAZ,1270,TIJUANA,BN,-117.045306 -> -117.048639
2026-08-15,city,AM102857,AM,XEHD,1270,DURANGO,DU,LA PURISIMA -> DURANGO
2026-08-15,erp,AM102857,AM,XEHD,1270,DURANGO,DU,1.5 -> 0.5
2026-08-15,lat,AM102857,AM,XEHD,1270,DURANGO,DU,23.958639 -> 24.014194
2026-08-15,lon,AM102857,AM,XEHD,1270,DURANGO,DU,-104.576667 -> -104.688889
2026-08-15,city,AM102886,AM,XEVHT,1270,MIGUEL HIDALGO PRIME,TB,VILLAHERMOSA -> MIGUEL HIDALGO PRIME
2026-08-15,erp,AM102886,AM,XEVHT,1270,MIGUEL HIDALGO PRIME,TB,1.0 -> 2.5
2026-08-15,city,AM102887,AM,XERRR,1270,PAPANTLA,VC,PAPANTLA DE OLARTE -> PAPANTLA
2026-08-15,lat,AM102887,AM,XERRR,1270,PAPANTLA,VC,20.448167 -> 20.512611
2026-08-15,lon,AM102887,AM,XERRR,1270,PAPANTLA,VC,-97.317472 -> -97.388861
2026-08-15,erp,AM102891,AM,XEBW,1280,CHIHUAHUA,CH,1.0 -> 10.0
2026-08-15,lat,AM102891,AM,XEBW,1280,CHIHUAHUA,CH,28.682417 -> 28.602139
2026-08-15,lon,AM102891,AM,XEBW,1280,CHIHUAHUA,CH,-106.080222 -> -106.139111
2026-08-15,lat,AM102895,AM,XECAM,1280,CAMPECHE,CM,19.82 -> 19.848889
2026-08-15,lon,AM102895,AM,XECAM,1280,CAMPECHE,CM,-90.577222 -> -90.534722
2026-08-15,city,AM102906,AM,XESQ,1280,SAN MIGUEL DE ALLEND,GT,SAN MIGUEL ALLENDE -> SAN MIGUEL DE ALLEND
2026-08-15,erp,AM102906,AM,XESQ,1280,SAN MIGUEL DE ALLEND,GT,1.0 -> 2.5
2026-08-15,lat,AM102954,AM,XEJL,1300,GUAMUCHIL,SI,25.457444 -> 25.470806
2026-08-15,lon,AM102954,AM,XEJL,1300,GUAMUCHIL,SI,-108.092333 -> -108.102639
2026-08-15,lat,AM103000,AM,XEAM,1310,MATAMOROS,TA,25.853694 -> 25.895083
2026-08-15,lon,AM103000,AM,XEAM,1310,MATAMOROS,TA,-97.526083 -> -97.532472
2026-08-15,erp,AM103069,AM,XEMAC,1330,MANZANILLO,CL,1.0 -> 10.0
2026-08-15,lat,AM103069,AM,XEMAC,1330,MANZANILLO,CL,19.054167 -> 19.088333
2026-08-15,lon,AM103069,AM,XEMAC,1330,MANZANILLO,CL,-104.329444 -> -104.283056
2026-08-15,city,AM103089,AM,XERP,1330,PUEBLO VIEJO,TA,CD.MADERO -> PUEBLO VIEJO
2026-08-15,lat,AM103089,AM,XERP,1330,PUEBLO VIEJO,TA,22.254556 -> 22.212611
2026-08-15,lon,AM103089,AM,XERP,1330,PUEBLO VIEJO,TA,-97.850083 -> -97.829806
2026-08-15,erp,AM103108,AM,XECI,1340,ACAPULCO,GR,2.5 -> 1.0
